transporter_density,Vmax,KD,affinity,ontology,name,diffusivity,zdistr,response,genome_size,cell_size,mingt,sav,yield
0.0018567420504736968,0.1192601180742574,0.0005983458029867036,199.31637771830012,Sugars,glucose,5.872272368802618e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.1783333333333333
0.0019409962486928178,0.12467183674853462,0.000584995376930199,213.1159350399624,Amino acids,histidine,6.220871716032787e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.21399999999999997
0.0031241427675205895,0.13377756134382005,0.0007841418633401498,170.60377413594253,Amino acids,homoserine ,6.889021288306671e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.26749999999999996
8.05184352274735e-5,0.004309806205055555,0.00013253458418936947,32.51835157906839,Nucleotides,hypoxanthine,6.5433920335261e-10,0.011627906976744186,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.42799999999999994
1.0e-12,0.0,0.00012588504150584396,0.0,Auxins,indole-3-acetic acid,5.936051170554737e-10,0.0,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.10190476190476189
2.686034892114008e-5,0.0028754383545393993,0.00015633059018898957,18.393318614503112,Nucleotides,inosine ,5.035992675118055e-10,0.011627906976744186,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.14266666666666666
0.0018307476617670652,0.11759047642121781,0.0005235387655807359,224.607009360196,Amino acids,isoleucine ,6.637369191376062e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.16666666666666666
4.710328460807201e-5,0.006050967911898002,0.00014776141097545313,40.95093483442182,Organic acids,jasmonic acid,5.53216142953108e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.08333333333333333
0.0035571521925525885,0.15231926997567077,0.0009162163890637152,166.24813940659408,Amino acids,L-aspartic acid,6.600097622604758e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.35666666666666663
0.0015256230514725543,0.11432407429840619,0.0004927275472029573,232.02289976962754,Amino acids,L-carnitine,6.129777167642586e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.14285714285714285
0.0018941143979907566,0.12166057568034203,0.0006012996769299073,202.32935480942197,Amino acids,L-citrulline,5.936027104485368e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.19454545454545452
0.002401855532930552,0.1285610164955005,0.0006812619158702803,188.71011794526896,Amino acids,L-glutamate ,6.349720515586365e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.23777777777777773
0.002329195498431381,0.12467183674853458,0.0006353429375976565,196.22762664198447,Amino acids,L-hydroxyproline,6.638250265083826e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.21399999999999997
0.002401855532930552,0.1285610164955005,0.0006477656884236591,198.46839496601672,Amino acids,L-pyroglutamic acid,6.678067148348197e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.23777777777777773
0.0011461778559896613,0.11042996500608632,0.0004189845003122571,263.5657522504676,Amino acids,L-tyrosine ,5.859330456913044e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.11263157894736842
0.00026846431641906326,0.008621845470320987,0.00014950441945246537,57.66950235917464,Organic acids,lactic acid,7.67368149294822e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.3566666666666666
0.0018307476617670652,0.11759047642121781,0.0005235356227765901,224.60835768456877,Amino acids,leucine,6.637409035754372e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.16666666666666666
4.4024638555256845e-5,0.008483219719621708,0.00016420828473889145,51.661338117689525,Fatty acids,linoleic acid,4.950134252963921e-10,0.0377906976744186,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.05555555555555555
0.0018307476617670652,0.11759047642121781,0.0005459009415910876,215.40625315370878,Amino acids,lysine,6.365477339219452e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.16666666666666666
0.00020134823731429748,0.008621845470320988,0.0001591243010029615,54.1830846450067,Organic acids,malic acid,6.581345385481492e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.35666666666666663
0.0003714237495977004,0.01192843136754086,0.00017920409404604295,66.56338646189683,Organic acids,malonic acid ,7.257926772357822e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.5349999999999999
0.0022884345772088317,0.12249007960543523,0.0006582107639974107,186.09552791500246,Amino acids,methionine ,6.31535566902108e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.2
0.0013208857588506964,0.11312215143936298,0.0005005175342496744,226.010366667662,Sugars,N-acetyl-D-glucosamine ,5.424922281315939e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.13374999999999998
0.00010721402252777868,0.006886447680019361,0.0001333439217050753,51.644256385758084,Organic acids,nicotinic acid,6.801959252356896e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.19454545454545452
0.0022884345772088317,0.12249007960543523,0.0006280905529889067,195.01977704096856,Amino acids,ornithine,6.618209842578482e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.2
6.476701633609902e-5,0.006240060659144815,0.0001549966690765548,40.2593210313621,Organic acids,pantothenic acid ,5.443713456080735e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.1111111111111111
0.002329195498431381,0.12467183674853458,0.0006694091993066318,186.24159464445452,Sugars,arabinose,6.30042943582983e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.21399999999999997
0.002329195498431381,0.12467183674853458,0.0006694091993066318,186.24159464445452,Sugars,D-ribose,6.30042943582983e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.21399999999999997
0.002329195498431381,0.12467183674853458,0.0006694093714188481,186.2415467597744,Sugars,xylose,6.300427815922909e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.21399999999999997
0.0011442172886044159,0.1102410716448917,0.0004038157906198962,272.9984171140535,Amino acids,phenylalanine ,6.072193361717809e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.1111111111111111
0.0022884345772088317,0.12249007960543523,0.0005955192383683653,205.68618394435074,Amino acids,proline ,6.980186049422783e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.2
8.737540146522631e-5,0.0065475622430599505,0.00013485648549961532,48.55207533254771,Organic acids,salicylic acid,6.506487559986964e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.15285714285714283
0.005334346333820119,0.17131479665095833,0.001202567172115581,142.45756962546866,Amino acids,serine ,7.230354859603405e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.42799999999999994
8.737540146522631e-5,0.0065475622430599505,0.00014747882405278444,44.3966263300045,Organic acids,shikimic acid,5.949613789792375e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.15285714285714283
5.181361306887922e-5,0.0061013926444971524,0.00014901822698517412,40.94393530198277,Organic acids,sinapyl alcohol,5.532598182509909e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.09090909090909091
8.635602178146536e-5,0.006471174016890918,0.00013650682722182766,47.40549720912543,Organic acids,stachyhydrine,6.416699245946998e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.14285714285714285
0.000186571651996993,0.007989103724556686,0.0001483231134234539,53.862837289211,Organic acids,succinic acid,6.912180382665575e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.30571428571428566
0.0018567420504736968,0.1192601180742574,0.0005983458029867036,199.31637771830012,Sugars,inositol,5.872272368802618e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.1783333333333333
6.533873022557278e-5,0.006295143161810657,0.00014922042261582692,42.18687396441517,Organic acids,syringic acid,5.660145199300572e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.11888888888888886
0.0005181361306887921,0.011093441171813004,0.00022477361350785473,49.353840954402514,Organic acids,taurine,6.758975289025729e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.5
4.710328460807201e-5,0.006050967911898002,0.0001616468256145558,37.433261611498864,Organic acids,thiamine,5.056950394563667e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.08333333333333333
0.000186571651996993,0.007989103724556686,0.00015667883671440617,50.990318106070745,Organic acids,threonic acid,6.543551997199705e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.30571428571428566
0.0031241427675205895,0.13377756134382005,0.0007841413551451396,170.60388470272514,Amino acids,threonine ,6.889025753019852e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.26749999999999996
2.5951196739388557e-5,0.00277811232719714,0.00015003953426025852,18.51586877348091,Nucleotides,thymidine,5.238120410624074e-10,0.011627906976744186,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.11263157894736842
6.476701633609902e-5,0.006240060659144815,0.00013323911076161971,46.83355077556026,Organic acids,trans-cinnamic acid,6.332655991747907e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.1111111111111111
5.769278231423455e-5,0.006176093971582002,0.0001460569579354784,42.285516957777055,Organic acids,trans-ferulic acid,5.704743212638324e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.10190476190476189
8.737540146522631e-5,0.0065475622430599505,0.00013448456628208325,48.686346872892074,Organic acids,trigonelline,6.524481355327887e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.15285714285714283
0.0009175280271211215,0.10804494078331775,0.0003779047018363867,285.9052566911318,Amino acids,tryptophan,5.594795779863696e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.09304347826086956
0.00010064804403434188,0.004309806205055556,0.00012721524845684643,33.87806302573481,Nucleotides,uracil,7.052748606780217e-10,0.011627906976744186,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.42799999999999994
2.9844832134600085e-5,0.0028754383545393993,0.00015162102531888566,18.96464127248742,Nucleotides,uridine,5.221745034227355e-10,0.011627906976744186,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.14266666666666666
0.0022884345772088317,0.12249007960543523,0.0005995227254571605,204.31265472385815,Amino acids,valine ,6.933573830169636e-10,0.4622093023255814,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.2
7.476711842551113e-5,0.006403140647511113,0.00014237994753832017,44.97220822326663,Organic acids,vanillic acid,6.030742242301652e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.13374999999999998
7.409416404533534e-5,0.0063455080727059555,0.0001368294838427164,46.37529788535949,Organic acids,vanillin,6.268050529515552e-10,0.02616279069767442,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.12588235294117645
9.904633322605344e-5,0.0053015250522403835,0.0001427474672477989,37.13918820736296,Nucleotides,xanthine,6.26862787261891e-10,0.011627906976744186,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.5349999999999999
4.4024638555256845e-5,0.008483219719621708,0.00016420828473889145,51.661338117689525,Fatty acids,linoleic acid,4.950134252963921e-10,0.0377906976744186,positive,6069513,1.6085264954990763e-17,5.01,1.9157612512114507e6,0.05555555555555555
0.002752022538697893,0.11644083987349374,0.0008256847073885729,141.02336985477908,Amino acids,2-aminoisobutyric acid ,7.283438430355926e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.25
3.477464415289268e-5,0.00257486276017782,0.00013048164457252158,19.73352473149366,Organic acids,"2,3-Dihydroxybenzoic acid",6.236957811392702e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.1646153846153846
3.477464415289268e-5,0.00257486276017782,0.00013617006145867047,18.909169406223164,Organic acids,3-Dehydroshikimic acid,5.976412903411641e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.1646153846153846
0.0020640169040234196,0.1091632873814004,0.0006774547907817497,161.13737605343567,Amino acids,5-aminovaleric acid,6.933573830169636e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.2
1.4525101365400557e-5,0.002304643646334983,0.00015303377151883293,15.059706256088477,Organic acids,abscisic acid,5.06461300067235e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.06666666666666667
8.532227375480048e-5,0.004512588957858708,0.00013876494236191465,32.519661530138976,Nucleotides,adenine,6.561757090850143e-10,0.013333333333333332,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.42799999999999994
2.8462873593164404e-5,0.0030107319796600102,0.0001589740968070228,18.93850658774121,Nucleotides,adenosine,5.043146345943043e-10,0.013333333333333332,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.14266666666666666
0.004277755241499315,0.1357470931167673,0.0011592615582437496,117.09789921993146,Amino acids,alanine,7.706309591310016e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.3566666666666666
5.552257177217961e-5,0.0029365197769000927,0.00013405312479431808,21.90564212065692,Organic acids,alpha-ketoglutaric acid ,6.366982937494898e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.26749999999999996
0.0017083661357605432,0.10842403261358054,0.000675172409063584,160.5871791531839,Amino acids,arginine,5.948956938596418e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.19454545454545452
0.003208316431124486,0.1357470931167673,0.0010404883334668383,130.46479114712125,Amino acids,asparagine ,6.619042365929271e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.35666666666666663
0.0013760112693489463,0.10188573488930701,0.0005488225569360529,185.6442188858109,Amino acids,betonicine,6.159626358465329e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.14285714285714285
2.2594602123956425e-5,0.0023900008184214645,0.0001514124555264455,15.784704171870656,Organic acids,biotin ,5.220835253281858e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.1
2.564330631974878e-5,0.0024412366493334,0.00013560958251822403,18.001947974475417,Organic acids,caffeic acid,5.872253244478176e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.11888888888888886
0.0020640169040234196,0.1091632873814004,0.0006474420898394095,168.6070292533454,Amino acids,choline,7.254985244552865e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.2
4.446459601653231e-5,0.0028220126281652846,0.00013988685989742644,20.1735361722649,Organic acids,cis-aconitic acid,5.950181723713309e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.23777777777777773
3.1625415103515996e-5,0.00301073197966001,0.00015445467494711135,19.492656863192714,Nucleotides,cytidine,5.229895516174755e-10,0.013333333333333332,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.14266666666666666
0.0018220287152758464,0.11563779959850415,0.0006956063923980753,166.2402773497343,Sugars,rhamnose,6.086902682284674e-10,0.49777777777777776,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.16666666666666666
2.8462873593164404e-5,0.0030107319796600102,0.00015897404629060713,18.938512605739074,Nucleotides,deoxyguanosine,5.043147948479325e-10,0.013333333333333332,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.14266666666666666
0.00083349895483799,0.10579853577173295,0.0005110241129233151,207.03237498229208,Sugars,maltose,4.5836046368265295e-10,0.49777777777777776,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.08916666666666664
0.00083349895483799,0.10579853577173295,0.0005110241129233151,207.03237498229208,Sugars,sucrose,4.5836046368265295e-10,0.49777777777777776,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.08916666666666664
7.902257219518439e-5,0.003343524461004121,0.0001291248849314501,25.89372654836543,Organic acids,fumaric acid ,6.958271943930747e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.35666666666666663
0.002752022538697893,0.11644083987349374,0.0008256847073885729,141.02336985477908,Amino acids,aminobutyric acid,7.283438430355926e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.25
0.014400117935047108,0.30464173222716373,0.003437930286960931,88.61195742757819,Amino acids,glycine ,8.23311072330442e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.7133333333333333
0.0020640169040234196,0.1091632873814004,0.0006774547907817497,161.13737605343567,Amino acids,glycine betaine,6.933573830169636e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.2
0.00010495557115644277,0.0055509696427853365,0.00015086868161438076,36.7933860320565,Nucleotides,guanine,6.28436733909175e-10,0.013333333333333332,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.5349999999999999
2.8805260043357608e-5,0.003046948766823992,0.00016271532285115823,18.72564128217445,Nucleotides,guanosine,4.93121882168265e-10,0.013333333333333332,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.15285714285714283
0.0018478993055535964,0.11727971561714415,0.0007294615892985006,160.77572464086592,Sugars,fructose,5.872272368802618e-10,0.49777777777777776,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.1783333333333333
0.0018478993055535964,0.11727971561714415,0.0007294615892985006,160.77572464086592,Sugars,glucose,5.872272368802618e-10,0.49777777777777776,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.1783333333333333
0.001750650469909601,0.11110767163501309,0.0006586683641498816,168.68530156054413,Amino acids,histidine,6.220871716032787e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.21399999999999997
0.002817770517438115,0.11922270294214377,0.0008912218169674862,133.77444388403396,Amino acids,homoserine ,6.889021288306671e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.26749999999999996
8.532227375480048e-5,0.004512588957858708,0.0001391544079644625,32.42864544406772,Nucleotides,hypoxanthine,6.5433920335261e-10,0.013333333333333332,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.42799999999999994
4.528504561429231e-6,0.00047901394982148126,0.00012734497291597358,3.7615458141213827,Auxins,indole-3-acetic acid,5.936051170554737e-10,0.0022222222222222222,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.10190476190476189
2.8462873593164404e-5,0.0030107319796600102,0.00015919992087620304,18.911642437317628,Nucleotides,inosine ,5.035992675118055e-10,0.013333333333333332,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.14266666666666666
0.0016512135232187358,0.10479675588614437,0.0005886667056528617,178.02392233126105,Amino acids,isoleucine ,6.637369191376062e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.16666666666666666
1.848649264687344e-5,0.0023465462580865284,0.000141470522754497,16.586821144067184,Organic acids,jasmonic acid,5.53216142953108e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.08333333333333333
0.003208316431124486,0.1357470931167673,0.0010434749232927478,130.0913803356282,Amino acids,L-aspartic acid,6.600097622604758e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.35666666666666663
0.0013760112693489463,0.10188573488930701,0.000551495069946197,184.7445978061904,Amino acids,L-carnitine,6.129777167642586e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.14285714285714285
0.0017083661357605428,0.10842403261358052,0.0006766430673156249,160.23814896045536,Amino acids,L-citrulline,5.936027104485368e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.19454545454545452
0.002166315117925455,0.11457371270351058,0.0007705774707888613,148.68552098495474,Amino acids,L-glutamate ,6.349720515586365e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.23777777777777773
0.002100780563891521,0.1111076716350131,0.0007181919145049376,154.70470968975138,Amino acids,L-hydroxyproline,6.638250265083826e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.21399999999999997
0.002166315117925455,0.11457371270351058,0.0007326897837987367,156.37410980331472,Amino acids,L-pyroglutamic acid,6.678067148348197e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.23777777777777773
0.001033776754354685,0.09841530060482125,0.00046517353124062347,211.56685407775984,Amino acids,L-tyrosine ,5.859330456913044e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.11263157894736842
0.00010536342959357918,0.003343524461004121,0.00012365573649132127,27.03897575539316,Organic acids,lactic acid,7.67368149294822e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.3566666666666666
0.0016512135232187358,0.10479675588614437,0.000588663171885575,178.02499101560048,Amino acids,leucine,6.637409035754372e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.16666666666666666
2.6316066003196303e-5,0.00501056642167888,0.00016113124105485442,31.09618214864439,Fatty acids,linoleic acid,4.950134252963921e-10,0.024444444444444442,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.05555555555555555
0.0016512135232187358,0.10479675588614437,0.0006138107242980544,170.73138630151587,Amino acids,lysine,6.365477339219452e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.16666666666666666
7.902257219518439e-5,0.003343524461004121,0.0001365201203486241,24.49107466698639,Organic acids,malic acid,6.581345385481492e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.35666666666666663
0.00014577162660617049,0.004625808035654447,0.00014139356897963982,32.71583049382215,Organic acids,malonic acid ,7.257926772357822e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.5349999999999999
0.0020640169040234196,0.1091632873814004,0.0007437716978520513,146.76988610437127,Amino acids,methionine ,6.31535566902108e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.2
0.0013145950326665557,0.11124367445743541,0.000601484972764623,184.94838523749456,Sugars,N-acetyl-D-glucosamine ,5.424922281315939e-10,0.49777777777777776,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.13374999999999998
4.207798363942223e-5,0.0026705426752113423,0.0001216980182608471,21.94401119570666,Organic acids,nicotinic acid,6.801959252356896e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.19454545454545452
0.0020640169040234196,0.1091632873814004,0.0007097361552768995,153.80826602924148,Amino acids,ornithine,6.618209842578482e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.2
2.5418927389450976e-5,0.0024198758286517325,0.00014620615539511525,16.55112140875418,Organic acids,pantothenic acid ,5.443713456080735e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.1111111111111111
0.002318102691190644,0.12260156870070413,0.0008227103418820437,149.02154799736573,Sugars,arabinose,6.30042943582983e-10,0.49777777777777776,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.21399999999999997
0.002318102691190644,0.12260156870070413,0.0008227103418820437,149.02154799736573,Sugars,D-ribose,6.30042943582983e-10,0.49777777777777776,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.21399999999999997
0.002318102691190644,0.12260156870070413,0.0008227105534096121,149.02150968235253,Sugars,xylose,6.300427815922909e-10,0.49777777777777776,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.21399999999999997
0.0010320084520117098,0.09824695864326036,0.00044830941067424654,219.14989135628292,Amino acids,phenylalanine ,6.072193361717809e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.1111111111111111
0.0020640169040234196,0.1091632873814004,0.0006729308896968173,162.22065155989927,Amino acids,proline ,6.980186049422783e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.2
3.429197624209238e-5,0.0025391239723533262,0.00012493450884233404,20.32363992848183,Organic acids,salicylic acid,6.506487559986964e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.15285714285714283
0.0048112282145068045,0.15267592640755295,0.0013767704912512218,110.89424662842654,Amino acids,serine ,7.230354859603405e-10,0.4511111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.42799999999999994
3.429197624209238e-5,0.0025391239723533262,0.00013662816719135234,18.584191126542727,Organic acids,shikimic acid,5.949613789792375e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.15285714285714283
2.033514191156078e-5,0.002366100810237249,0.00014209879621721543,16.65109679479884,Organic acids,sinapyl alcohol,5.532598182509909e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.09090909090909091
3.3891903185934636e-5,0.0025095008593425372,0.00012656338937227395,19.828015603794267,Organic acids,stachyhydrine,6.416699245946998e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.14285714285714285
7.322324762393283e-5,0.0030981492090648593,0.00012838030972499545,24.1325886789137,Organic acids,succinic acid,6.912180382665575e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.30571428571428566
0.0018478993055535964,0.11727971561714415,0.0007294615892985006,160.77572464086592,Sugars,inositol,5.872272368802618e-10,0.49777777777777776,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.1783333333333333
2.564330631974878e-5,0.0024412366493334,0.00014069141035876175,17.351710691564392,Organic acids,syringic acid,5.660145199300572e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.11888888888888886
0.0002033514191156078,0.004302001473158635,0.0001681342141110719,25.586710568716672,Organic acids,taurine,6.758975289025729e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.5
1.848649264687344e-5,0.0023465462580865284,0.00015476477092584895,15.16201810042938,Organic acids,thiamine,5.056950394563667e-10,0.01111111111111111,positive,7106298,3.408544956205021e-17,5.12,1.4915155391345418e6,0.08333333333333333
