Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83
3.920554135945079e-5,2.5592931150700617e-5,2.454314990299252e-5,4.4704263660300025e-5,2.392508273470303e-5,2.6918450538368303e-5,2.149467862080248e-5,3.263582638317272e-5,2.430722854221392e-5,4.462878107388573e-5,3.63151524423292e-5,5.143186561707829e-5,2.2987443053990822e-5,2.5385541561494632e-5,4.670412501956563e-5,2.421972052675808e-5,2.162579763371943e-5,4.271482190246184e-5,2.1494685343095447e-5,5.0206118349354005e-5,5.0206118349354005e-5,2.499367151002246e-5,3.920554135945079e-5,2.4756627415085297e-5,4.4704263660300025e-5,2.8220329450290705e-5,2.1204716371260152e-5,4.138472662958644e-5,4.138472662958644e-5,4.679019804219486e-5,3.7240457300293806e-5,2.68446042628539e-5,NaN,2.146466986465616e-5,4.931101634972992e-5,2.518183753219536e-5,3.62140105994919e-5,5.119221932982641e-5,4.453501270220076e-5,4.1340668605608386e-5,4.297092791204839e-5,4.340912535199595e-5,5.8482826188939616e-5,2.3113929748774877e-5,4.9311301410978644e-5,7.146357627797813e-5,4.7362796842728186e-5,2.366338469160829e-5,2.418788079695754e-5,4.0839875928340894e-5,4.646932014095093e-5,2.678260491819448e-5,4.273589580431371e-5,2.3425296119458554e-5,3.887469212388882e-5,3.887469212388882e-5,3.8874682418166335e-5,6.048433652710494e-5,4.499468154021135e-5,2.645104111341573e-5,3.093048512558446e-5,2.4227612057808085e-5,2.479100409517888e-5,2.5906251414935663e-5,2.4050529947036753e-5,4.138472662958644e-5,2.448515818675575e-5,1.6403670269234452e-5,2.3055471288967096e-5,2.278943542155868e-5,3.724048076689942e-5,2.1768799741968083e-5,2.7173923280109466e-5,2.511602346427491e-5,2.6522759922107213e-5,6.380261504684838e-5,2.555668890322579e-5,2.159263035082277e-5,4.470426366030005e-5,2.5376730600155246e-5,2.6202180115377603e-5,2.815112075092338e-5,7.146357627797813e-5
4.586402133142397e-5,2.5630190096295947e-5,2.456548953882545e-5,5.251857993013227e-5,2.3062012853913108e-5,3.217596758171515e-5,2.6108917210838335e-5,3.7988809287934345e-5,2.4943040434046216e-5,5.248995038470216e-5,4.239342925968791e-5,6.079009354353543e-5,2.2526848913045542e-5,2.5048324882962175e-5,5.492250465572201e-5,2.4552205289091273e-5,2.6228506792185813e-5,4.3954784370275836e-5,2.6108925458052272e-5,4.786178575063741e-5,4.786178575063741e-5,2.6162536960202377e-5,4.586402133142397e-5,2.863644487782665e-5,5.251857993013227e-5,3.363014095999071e-5,2.574871914644786e-5,4.261012588484419e-5,4.261012588484419e-5,5.508223310930771e-5,4.3518341087323254e-5,3.208657187546948e-5,NaN,2.607210161683283e-5,5.814534132940611e-5,2.450319272118677e-5,4.227326406952767e-5,6.049959549316499e-5,5.237723328480542e-5,4.847284114353219e-5,5.043378780962328e-5,5.095017557546362e-5,6.953259447834955e-5,2.4547721814731616e-5,5.814568572621265e-5,8.364572016288235e-5,5.579393863894669e-5,2.4753305896620847e-5,2.6119717452157158e-5,4.788717168908466e-5,4.6432032968021554e-5,2.7106060251554096e-5,5.015726453678316e-5,2.308124184726047e-5,4.0749752152141615e-5,4.0749752152141615e-5,4.074974177242867e-5,7.198616073294851e-5,5.286737271796674e-5,2.648259026285084e-5,3.596050008236512e-5,2.4228507614035853e-5,2.4209828187910143e-5,2.591443143008542e-5,2.5057856668951693e-5,4.261012588484419e-5,2.4148540156537886e-5,1.7904114832716297e-5,2.2409103192444653e-5,2.372872805631552e-5,4.351836901071597e-5,2.6458462585113467e-5,2.6827336524250163e-5,2.4642447111464787e-5,2.655538565688325e-5,7.621972889232056e-5,3.040881226747054e-5,2.6187874826320894e-5,5.251857993013227e-5,2.5198147834041255e-5,2.601770266026581e-5,3.3546556916300796e-5,8.364572016288235e-5
4.360017215364078e-5,1.979733324917391e-5,1.9021271617766893e-5,4.694360110098952e-5,1.6496804023559942e-5,1.5371537685331045e-5,9.32018330087031e-6,3.899726601580048e-5,2.0514211948036426e-5,4.551362247236289e-5,4.1549982732427185e-5,4.956710401232562e-5,1.6730794287082806e-5,1.873297852381693e-5,4.873738214944476e-5,1.9607749224816777e-5,9.572715344918247e-6,4.674913470184461e-5,9.320186175968741e-6,4.867891888832601e-5,4.867891888832601e-5,2.25855614085758e-5,4.360017215364078e-5,3.2870124036734404e-5,4.694360110098952e-5,1.718415185201113e-5,9.21719384211736e-6,4.556404579349282e-5,4.556404579349282e-5,4.7596737754649516e-5,4.180936777398301e-5,1.533062378196137e-5,NaN,9.307348410907837e-6,4.931489221594767e-5,1.7800900027903892e-5,4.144837182360933e-5,4.936995071103741e-5,4.5430741098682256e-5,4.4185594393302994e-5,4.548758526845507e-5,4.60950376909005e-5,5.2474925264379654e-5,2.222912447185687e-5,4.931513529630135e-5,3.7123543328076164e-5,4.764265701526868e-5,2.1447871211317504e-5,2.4712627141128464e-5,4.3405686332142705e-5,4.8338941814766445e-5,2.136312826209224e-5,4.515338140785062e-5,1.732123581409995e-5,4.422560591847567e-5,4.422560591847567e-5,4.4225596334048417e-5,5.396478567959845e-5,4.720565818063055e-5,2.038214240455146e-5,3.759213855030836e-5,1.8743662932559074e-5,1.7743298095443938e-5,1.9943253446436613e-5,2.144851265454557e-5,4.556404579349272e-5,1.809586884472929e-5,1.819376264494303e-5,1.6352178511652328e-5,2.038056213153382e-5,4.1809390886127454e-5,9.376430273408027e-6,1.996725393324783e-5,1.822191067409491e-5,2.0434765621594234e-5,5.41119702993703e-5,1.5695509017519505e-5,9.558244192419605e-6,4.6943601100989467e-5,1.9108692172886828e-5,1.9674624307481493e-5,1.714348568915806e-5,3.7123543328076164e-5
4.628439729749176e-5,3.353227852066818e-6,3.2176829521062477e-6,5.059788289673509e-5,2.5058978005205285e-6,1.9263819102081228e-5,1.2180727288428812e-5,4.057446173036473e-5,3.822734328372142e-6,4.9684956540169034e-5,4.378483453343688e-5,5.476848115580246e-5,2.6571304046400305e-6,3.0247517353329498e-6,5.248594355085558e-5,3.473067499480309e-6,1.2482875206462033e-5,4.217136562126969e-5,1.2180731159024894e-5,4.204806623427918e-5,4.204806623427918e-5,4.6478832703014926e-6,4.6284397297491766e-5,3.306169645775968e-5,5.059788289673509e-5,2.1241720540521067e-5,1.2038115723505447e-5,4.111310354539472e-5,4.111310354539472e-5,5.181775121990396e-5,4.435545187944918e-5,1.9213304115497522e-5,NaN,1.216344907094674e-5,5.3840394259785795e-5,2.7651627528536997e-6,4.367919305145297e-5,5.455763484586452e-5,4.959670532068049e-5,4.7545968885714775e-5,4.90093912455953e-5,4.955766217207392e-5,5.901360140431966e-5,5.001110268335905e-6,5.3840652140330615e-5,2.9303848957624713e-5,5.206424242440636e-5,4.39615505196473e-6,6.309457535968115e-6,4.6862555309982086e-5,4.2842808001985084e-5,3.7625820686353907e-6,4.870964220129631e-5,2.786724169230284e-6,4.037391628924366e-5,4.037391628924366e-5,4.037390739610268e-5,6.062342507459922e-5,5.0873961472155234e-5,3.451154627628781e-6,3.8935183220800774e-5,3.160340664866525e-6,2.7832802245705054e-6,3.365192882023062e-6,4.3030244781727754e-6,4.111310354539472e-5,2.922260557021408e-6,5.2004627161434885e-6,2.5374921349480343e-6,4.073606294341739e-6,4.4355476030595975e-5,1.226799440382344e-5,3.233879784895866e-6,2.898215603092829e-6,3.460692917368594e-6,6.171592168684021e-5,1.9408948716342944e-5,1.246342142073597e-5,5.059788289673509e-5,3.1480531232228208e-6,3.243232182340586e-6,2.119224589975963e-5,2.9303848957624713e-5
6.104217991334471e-5,5.927978893811562e-5,5.682342981722586e-5,7.128527230958328e-5,6.698391276486748e-5,3.785561126044429e-5,2.9742659750870795e-5,4.944449798734946e-5,5.057606446416332e-5,7.234904968515076e-5,5.593148307665799e-5,8.55399537571075e-5,5.868162776732298e-5,6.305283792001472e-5,7.455464176470372e-5,5.297594885604418e-5,2.9959174003020108e-5,7.909386873551176e-5,2.9742669162254105e-5,0.00011600691422936226,0.00011600691422936226,4.829083950602251e-5,6.104217991334471e-5,3.615647446154182e-5,7.128527230958328e-5,3.98198443996009e-5,2.93403582235172e-5,7.635433858575424e-5,7.635433858575424e-5,7.576842472649843e-5,5.783389473730794e-5,3.775022823122913e-5,3.3807861747896643e-5,2.970064751735622e-5,8.039996977046433e-5,6.718309893023973e-5,5.5772667962472186e-5,8.51304709276598e-5,7.219341975564344e-5,6.554905158076602e-5,6.835989760043723e-5,6.890535465904704e-5,0.00010105145301436026,4.2266652606154194e-5,8.04004468776312e-5,3.0514917055948306e-5,7.714272642810751e-5,4.569192128317934e-5,4.197840891722683e-5,6.498810334484724e-5,9.31512785877094e-5,5.939325521808918e-5,6.807440756306027e-5,5.825500472146728e-5,6.859125542720003e-5,6.859125542720003e-5,6.859123796424569e-5,0.00010464487054624723,7.175959971172315e-5,6.148783328679936e-5,4.658716638809496e-5,5.626737053204558e-5,6.480290817807923e-5,6.037152799699203e-5,4.7168902565524414e-5,7.635433858575424e-5,6.079505095648044e-5,2.7118646954755684e-5,6.146258887356237e-5,4.4669329155506266e-5,5.783393191056318e-5,3.0116002789395337e-5,6.767623822840554e-5,6.41372612129006e-5,6.165638679768018e-5,0.00011406041072901955,3.601590857158759e-5,2.9912682290705753e-5,7.128527230958328e-5,6.112335282501067e-5,6.326365980032772e-5,3.972067594346186e-5,3.0514917055948306e-5
0.00015901996049396403,0.00020277259763490046,0.00019439554625183807,0.0001881128554790911,0.00028779208041509834,0.0001639408010403241,0.00021090120649323862,0.00012699728270905113,0.0001575314345688819,0.0001929466105268095,0.00014489335746847918,0.0002314223757855355,0.0002232075291140576,0.00023201153079376217,0.00019673545018550128,0.0001720227174565721,0.0002018132621616192,0.00018218659722877732,0.0002109012727058562,0.0002453099649836673,0.0002453099649836673,0.0001422935446058744,0.00015901996049396406,9.116454568115876e-5,0.0001881128554790911,0.00015991647436175356,0.0002068618326064458,0.00017606217711549596,0.00017606217711549596,0.00020176271306678408,0.00015052646836249798,0.00016348622105062294,7.914334178441782e-5,0.0002106056298913927,0.0002148517903943091,0.00026964717171029656,0.0001444820472694262,0.00023031563102494227,0.00019253183846904882,0.00017256406180275974,0.0001802353202394719,0.00018139547740986736,0.00027991380578626477,0.00012012931794440541,0.00021485306438367053,0.00024524868558147787,0.0002061538943443598,0.00013464439255913554,0.00011551567870655998,0.00017150357067685656,0.00020840768914265345,0.0001949755346318418,0.00017964414266312132,0.00021490792083101243,0.00016066010490511706,0.00016066010490511706,0.00016066006397436045,0.00028989809346807163,0.00018936386734778074,0.00021096702271150163,0.00011931478891785059,0.00019310921779753756,0.00025343288178434584,0.0002077033244679956,0.0001405175498751067,0.00017606217711549596,0.0002237379852428479,7.27724824773019e-5,0.00024681073129703137,0.0001330802356150735,0.0001505265650843734,0.00021714032375345248,0.00024950289577591555,0.00024372284829550316,0.00021154343170585026,0.00032317666724362515,0.00014388897304848809,0.00020150235283890522,0.0001881128554790911,0.00021753378128942777,0.00022561597652140473,0.00015951958238256486,0.00024524868558147787
5.287625884918729e-6,5.203959985468398e-6,5.2439841428365284e-6,5.179102407590846e-6,4.934583270291718e-6,9.894364220565682e-7,5.449240614474352e-7,5.267818845947657e-6,5.301918282922166e-6,5.179729033418914e-6,5.301936914903838e-6,4.934312849228218e-6,5.190131492603069e-6,5.102218360667806e-6,5.118605623325801e-6,5.291379640923703e-6,5.631576806882011e-7,5.096177141288417e-6,5.4492422770501e-7,5.005742396517697e-6,5.005742396517697e-6,5.294685377902898e-6,5.287625884918727e-6,4.9440277051639225e-6,5.179102407590847e-6,1.1374389543013779e-6,5.393482757111197e-7,5.057654079173617e-6,5.057654079173617e-6,5.114209703102755e-6,5.300944328663548e-6,9.868739357718364e-7,6.097740528749375e-7,5.441818513284238e-7,5.023157069861392e-6,4.955496405384989e-6,5.301824412608433e-6,4.944479875537629e-6,5.182313012716077e-6,5.256552992810648e-6,5.223128681574455e-6,5.213010203698503e-6,4.59009122898025e-6,5.207981420785317e-6,5.0231460873395325e-6,3.927166926862648e-6,5.094280248289493e-6,5.272055448493471e-6,5.193490204591587e-6,5.26490927844178e-6,5.086213086526827e-6,5.211690477823282e-6,5.228326931234776e-6,5.205226236991427e-6,5.053175103309047e-6,5.053175103309047e-6,5.053174743609943e-6,4.483283490760094e-6,5.170944186203961e-6,5.159664681217985e-6,5.229315977605508e-6,5.251210697247238e-6,5.035276679637924e-6,5.1818043678100425e-6,5.287914573721596e-6,5.057654079173617e-6,5.154733212110988e-6,4.4569389051094515e-6,5.114285619688922e-6,5.260350674602497e-6,5.30094425903167e-6,5.470872437365519e-7,4.975548836087248e-6,5.0635797222165194e-6,5.156073213039245e-6,4.291850183449933e-6,1.0446655269556819e-6,5.623161721688758e-7,5.179102407590846e-6,5.157004530145776e-6,5.1073026960629005e-6,1.1348376879965408e-6,3.927166926862648e-6
1.3556998308739286e-5,1.017859781849635e-5,9.923704762938322e-6,1.3793711280920357e-5,9.405438635616292e-6,2.137657862905703e-6,1.1737705672451404e-6,1.2904271675500703e-5,1.0112973064643666e-5,1.3796609150101435e-5,1.332547967889073e-5,1.3769413231958735e-5,9.3263689886236e-6,9.985174630876213e-6,1.3819545508590472e-5,9.970246948439961e-6,1.213120225099348e-6,1.233468709042259e-5,1.1737709278725377e-6,1.213781255519931e-5,1.2137812555199311e-5,1.0477194830745397e-5,1.3556998308740111e-5,1.1453141643280133e-5,1.379371128100873e-5,2.4602533696836904e-6,1.1616551880184531e-6,1.218957432326703e-5,1.218957432326703e-5,1.38211319178831e-5,1.3412987397761991e-5,2.132045024253638e-6,1.918168212702053e-6,1.1721606609308176e-6,1.3812236639782221e-5,9.80172632062736e-6,1.331624281366639e-5,1.3775087750439017e-5,1.3794825939873519e-5,1.3684509271079592e-5,1.3748424920380831e-5,1.3760868360926087e-5,1.3448004102004598e-5,1.016027870574478e-5,1.3812233471282208e-5,5.919109618827238e-6,1.3822761634036019e-5,1.0146103421081663e-5,1.0599275944028381e-5,1.36634192596802e-5,1.2350867236131712e-5,1.0550994615462967e-5,1.374129428504857e-5,9.491672870476928e-6,1.2134759213537305e-5,1.2134759213582885e-5,1.2134757903413212e-5,1.3323783652519559e-5,1.3799126084733177e-5,1.037175478718561e-5,1.2660046403542407e-5,9.837895123898114e-6,9.74316134907178e-6,1.0239756454602335e-5,1.0202271126415364e-5,1.2189574323266578e-5,9.76508119975968e-6,8.40966511307061e-6,9.264825932221177e-6,9.874878394401826e-6,1.3412989310759605e-5,1.1785253400142685e-6,1.0395027482605352e-5,9.866397996954722e-6,1.0388148465714767e-5,1.304574701506439e-5,2.2563967653756465e-6,1.2112943503706745e-6,1.3793711281016878e-5,1.0044689761014026e-5,1.0235133357180412e-5,2.454534543766128e-6,5.919109618822445e-6
2.9627121610557575e-5,4.482932596269947e-6,4.295670769063476e-6,3.306179543726216e-5,3.4185055329631875e-6,6.3540080524547725e-6,3.6248463615536135e-6,2.5308103486306305e-5,4.9801234740941115e-6,3.242864124489593e-5,2.771402432889457e-5,3.6619962781993205e-5,3.584233362046069e-6,4.088142030843603e-6,3.456166022362619e-5,4.584558429837072e-6,3.7356983413820054e-6,3.3331976475564615e-5,3.6248475133324277e-6,3.7806327111404624e-5,3.7806327111404624e-5,5.891314063999498e-6,2.962712161055756e-5,1.994587942423471e-5,3.306179543726216e-5,7.2319266574825375e-6,3.5846076080270127e-6,3.230112791732303e-5,3.230112791732303e-5,3.410321010757513e-5,2.817457326282548e-5,6.336224789971788e-6,NaN,3.6197048572349864e-6,3.576236610767534e-5,3.7656897457012774e-6,2.7636052336751365e-5,3.644650912157363e-5,3.2359567379589986e-5,3.067202803310773e-5,3.181252837755959e-5,3.222654278389041e-5,4.037322946927304e-5,6.1567234776041905e-6,3.576257603923771e-5,1.217963656371039e-5,3.432851262606492e-5,5.572204875733718e-6,7.454919560962662e-6,3.016880484306743e-5,3.5774993466191636e-5,4.986424326777153e-6,3.1587359450142266e-5,3.7586513944648125e-6,3.058940537909182e-5,3.058940537909182e-5,3.058939766268539e-5,4.177484959522658e-5,3.327948908617956e-5,4.616897643357843e-6,2.4117474518824146e-5,4.221796078170446e-6,3.780570871362155e-6,4.504243810607596e-6,5.489625371058884e-6,3.230112791732303e-5,3.94048518434043e-6,5.839626481910385e-6,3.4423012243763124e-6,5.196887349576984e-6,2.8174591205602562e-5,3.644496441238839e-6,4.372363276531795e-6,3.9242532511107e-6,4.62966502720392e-6,4.289771138017114e-5,6.579883033789802e-6,3.729876847014814e-6,3.306179543726219e-5,4.233454789631576e-6,4.363129376696275e-6,7.2138934633257276e-6,1.217963656371039e-5
2.9548480141857204e-5,3.224329716730155e-6,3.0896875220065616e-6,3.299628490793808e-5,2.4247425020185687e-6,2.4741821029268485e-6,1.3210770069550891e-6,2.5221945194593466e-5,3.6294771048144744e-6,3.253696632304104e-5,2.764373292106699e-5,3.670689175120551e-5,2.556815522477319e-6,2.9223449568589863e-6,3.441493782893109e-5,3.3182597781019943e-6,1.366731190989088e-6,3.5010377509494644e-5,1.3210774266616018e-6,4.1651069154027826e-5,4.1651069154027826e-5,4.35292577592343e-6,2.9548480141857204e-5,1.98192182574451e-5,3.299628490793808e-5,2.8759149048185495e-6,1.3069789260206633e-6,3.395589240096509e-5,3.395589240096509e-5,3.41100139811106e-5,2.8148398640246073e-5,2.4672581551904948e-6,1.485407828644855e-6,1.3192034499236207e-6,3.572927325587775e-5,2.678541467724179e-6,2.756914735760313e-5,3.654279836883058e-5,3.247107402575022e-5,3.0689642670316884e-5,3.179721868103237e-5,3.216958495806885e-5,4.0550325862843744e-5,4.6135228726290904e-6,3.572947151973437e-5,1.7762267975599973e-5,3.437198531353539e-5,4.117167499906984e-6,5.696651303043308e-6,3.0240842978258956e-5,3.8228859871323145e-5,3.603543667883128e-6,3.159509584182128e-5,2.686497458179257e-6,3.183331436047219e-5,3.183331436047219e-5,3.183330672249871e-5,4.1867942648335804e-5,3.32026104988515e-5,3.3196166018835336e-6,2.4039827103360205e-5,3.0355641700358177e-6,2.6926324260378903e-6,3.237759341288554e-6,4.042857070007851e-6,3.395589240096509e-5,2.8168419387153754e-6,4.56700293558975e-6,2.448529700883391e-6,3.827291190354421e-6,2.8148415814048865e-5,1.3266199544528292e-6,3.125004517227856e-6,2.79942441169184e-6,3.328759986780026e-6,4.319318560442663e-5,2.620852009366073e-6,1.3646016029498673e-6,3.299628490793808e-5,3.0338833881477024e-6,3.126209970130788e-6,2.868712820965285e-6,1.7762267975599973e-5
3.616174737557799e-5,1.6354181442578057e-5,1.5674710038686585e-5,3.583024588514569e-5,1.2786402125037342e-5,1.2547623210239206e-5,7.009103558752001e-6,3.655875063124703e-5,1.7770195744851003e-5,3.241544779142647e-5,3.5950240669914146e-5,3.3412408602852086e-5,1.327326164293646e-5,1.5075922162298393e-5,3.746945220399448e-5,1.6550363613360832e-5,7.233291094050382e-6,5.2784510688107086e-5,7.009105785940654e-6,4.869462493033984e-5,4.869462493033984e-5,2.0549137008493373e-5,3.616174737557799e-5,3.986768945355116e-5,3.583024588514569e-5,1.437216432677577e-5,6.932361664724628e-6,5.133444055885366e-5,5.133444055885366e-5,3.4463736089235665e-5,3.470967563525636e-5,1.2512657126102791e-5,NaN,6.999201812954828e-6,3.5263434802227484e-5,1.4010821896480265e-5,3.5848633244592525e-5,3.32523721465495e-5,3.2345788729994236e-5,3.39077751292909e-5,3.472451065004624e-5,3.5639351039976745e-5,3.2721908555914965e-5,2.101444663606295e-5,3.526364388423692e-5,1.8260974693509644e-5,3.3835967406126144e-5,1.94435155299568e-5,2.471271216647748e-5,3.2671935840010655e-5,5.199765595452779e-5,1.803723566597444e-5,3.42200216275506e-5,1.3870241002346388e-5,5.14459486641276e-5,5.14459486641276e-5,5.1445935675700595e-5,3.3850639472629644e-5,3.606808797572449e-5,1.6849021085367624e-5,3.6294280717181944e-5,1.5414665890271985e-5,1.4034647037517278e-5,1.644748254220436e-5,1.9255102354592234e-5,5.133444055885366e-5,1.4534117888433245e-5,1.8769095197909562e-5,1.2812639929691877e-5,1.823472280522404e-5,3.4709697857798576e-5,7.044159786845677e-6,1.61225502584461e-5,1.4525472087101772e-5,1.6895344205763955e-5,3.183728025806781e-5,1.3087377414425193e-5,7.222018752199678e-6,3.583024588514569e-5,1.5542907747170855e-5,1.6021185901658865e-5,1.433634750516442e-5,1.8260974693509644e-5
3.602238519041621e-5,2.6469510124951253e-5,2.5582596402522454e-5,3.6340703154588254e-5,2.2707019530602502e-5,NaN,NaN,3.542436934490518e-5,2.719226980258853e-5,3.417684758844188e-5,3.557249859336842e-5,3.528630155869833e-5,2.294788492293712e-5,2.529259172591059e-5,3.747794021869043e-5,2.621250443323819e-5,NaN,2.8820860219192904e-5,NaN,2.4438688901237466e-5,2.4438688901237466e-5,2.9384988648055012e-5,3.602238519041621e-5,3.5566020663536025e-5,3.634070315458826e-5,NaN,NaN,2.825188443121239e-5,2.825188443121239e-5,3.565876389942023e-5,3.4949320948042896e-5,NaN,NaN,NaN,3.633857382644327e-5,2.4240375731630377e-5,3.550151702606238e-5,3.5166417302063146e-5,3.412385035029783e-5,3.486763565831543e-5,3.551877301248955e-5,3.611545226071874e-5,3.518994061769764e-5,2.8929500304323723e-5,3.633872371442265e-5,1.7838628881445262e-5,3.529972280992307e-5,2.8148975580676714e-5,3.146564517727941e-5,3.403772419251486e-5,2.723249938639564e-5,2.8188788657959334e-5,3.5185222043844204e-5,2.3638800891521064e-5,2.9257314049546413e-5,2.9257314049546413e-5,2.9257308283121458e-5,3.6042702978436914e-5,3.650813453918623e-5,2.7132069614895117e-5,3.501409474728684e-5,2.526451596038078e-5,2.4162927031162446e-5,2.66389737327418e-5,2.8167419814401158e-5,2.825188443121239e-5,2.4550785028359684e-5,2.426046797265616e-5,2.2512261866177052e-5,2.698339882029068e-5,3.494933689026582e-5,NaN,2.6707420874327197e-5,2.4713025122258375e-5,2.719115282385541e-5,3.479520911035665e-5,NaN,NaN,3.6340703154588254e-5,2.5708143531833752e-5,2.6356828110888283e-5,NaN,1.7838628881445262e-5
0.0003365074455374532,0.00032895707191388213,0.0003161262574839472,0.0003902822020150615,0.0003722038512045206,0.0002947704474968777,0.00029783576635840136,0.0002746914675739661,0.0002819059529815783,0.00039684022949742787,0.00030945159606814203,0.0004646369122998155,0.0003273443578399761,0.0003496564425016406,0.0004068047211573673,0.000295163737505998,0.0002933204229375465,0.0003661426550851431,0.00029783585511880247,0.0004534810894899647,0.0004534810894899647,0.0002690224403320637,0.0003365074455374532,0.00020247544092949615,0.0003902822020150615,0.000296644074215432,0.00029330909860925456,0.00035494082013380764,0.00035494082013380764,0.00041395512541789355,0.00031978776409617715,0.0002939960130481017,0.00011477976794672582,0.00029743950580478665,0.0004375820730516257,0.00037227939119525327,0.0003086230644623553,0.0004626106762834207,0.00039605051701612154,0.00036076136381739377,0.0003753037406093135,0.00037792277698971496,0.0005434458470410009,0.00023644573293772178,0.00043758445263540206,0.0001781063034218549,0.00042127832864175343,0.00025521984755675964,0.0002344748012847981,0.00035812666698494943,0.00040583815158302646,0.00032891796264930936,0.00037394105806149884,0.0003246914650146316,0.0003298320016539394,0.0003298320016539394,0.00032983192272763046,0.0005606588477543139,0.0003926865971398471,0.00034048220916618814,0.000259351304486964,0.0003132576352504712,0.00035961101082218594,0.0003347269040158867,0.0002632255744463042,0.00035494082013380764,0.0003379259564946362,0.00015354174032657631,0.00034261603445273105,0.0002499133853926009,0.0003197879574531492,0.00030350015884028983,0.00037353478824437024,0.00035574862631811057,0.00034135613682360644,0.0006085484112837129,0.0002689206614619018,0.000292891207520955,0.0003902822020150615,0.00033914464778705543,0.0003502771902206251,0.0002959469776029758,0.0001781063034218549
3.7758861919169656e-5,1.8604477774571767e-5,1.783288784031236e-5,4.384926856866479e-5,1.6451911165987227e-5,2.1658775588360173e-5,1.6245540375620764e-5,3.077730024497071e-5,1.8330966065266624e-5,4.4339524405868214e-5,3.468504835073051e-5,5.209702383560864e-5,1.6197590848960152e-5,1.805537840952266e-5,4.584387717758039e-5,1.7935678337072992e-5,1.6426038615565188e-5,4.489036977532822e-5,1.624554550402672e-5,5.932947173551426e-5,5.932947173551426e-5,1.941760590464359e-5,3.7758861919169656e-5,2.2690161671342337e-5,4.384926856866479e-5,2.3001683555050926e-5,1.603309306168461e-5,4.3402261074874605e-5,4.3402261074874605e-5,4.644076344507636e-5,3.57984317840983e-5,2.159868672758326e-5,5.556413340474353e-6,1.6222647116486002e-5,4.9195744276476895e-5,1.7549054484872347e-5,3.4587170856036146e-5,5.184992662919403e-5,4.424489522284285e-5,4.03796130607623e-5,4.2076182434872786e-5,4.2431523529338046e-5,6.096999445994508e-5,1.8368812821050732e-5,4.919603365583568e-5,4.261657133152392e-5,4.721941870218009e-5,1.8373573805799034e-5,1.9712146180010158e-5,4.000334016492808e-5,5.100630735332794e-5,1.976915520877144e-5,4.188893986645307e-5,1.663641335433499e-5,3.975516820263158e-5,3.975516820263158e-5,3.9755158146759165e-5,6.311071200873814e-5,4.413874090218139e-5,1.921555829288409e-5,2.9037705188940652e-5,1.7582632459035138e-5,1.736991122246332e-5,1.8798636396349127e-5,1.855907605778061e-5,4.3402261074874605e-5,1.7407797593146386e-5,1.3629016996127483e-5,1.6051367462173583e-5,1.757634455269035e-5,3.579845464677811e-5,1.6429187889320504e-5,1.9331872168066438e-5,1.7717166623871144e-5,1.926828531965313e-5,6.823372603980495e-5,2.0827302127900676e-5,1.6400609129710446e-5,4.384926856866479e-5,1.821774278455281e-5,1.8805371087642884e-5,2.294460997083716e-5,4.261657133152392e-5
